target,서비스_업종_코드,rows,valid_rows,mean,p10,p50,p90
target_a_next_quarter_yoy,CS300003,1352,1037,10.145208227961998,-0.7973735737689148,-0.04384732360493748,2.898255368607179
target_a_next_quarter_yoy,CS300004,2847,2458,4.149983853089035,-0.8461538288428424,-0.06579964341450029,4.7824151328737985
target_a_next_quarter_yoy,CS300006,813,712,2.2478178417131205,-0.5483410885368787,0.0,0.9293711997597789
target_a_next_quarter_yoy,CS300007,5720,5397,0.3830398814151107,-0.40195305352199107,-0.0625593010363431,0.42228852535457795
target_a_next_quarter_yoy,CS300008,2037,1927,0.2853639631366772,-0.3215909196152664,-0.001050397081710619,0.45352184587125505
target_a_next_quarter_yoy,CS300009,3822,3489,2.572832470112699,-0.3828900671519292,0.004411951061975339,0.6796263202312977
target_a_next_quarter_yoy,CS300010,4846,4198,2.6472629820646536,-0.48329824977560615,0.0,1.1950422239570038
target_a_next_quarter_yoy,CS300011,11411,10817,0.7458574741196816,-0.5504399501702076,-0.03287953938770605,1.0089322695038885
target_a_next_quarter_yoy,CS300014,1811,1690,0.9029615426340919,-0.5095139858218456,-0.04493029674241955,0.7680363865367239
target_a_next_quarter_yoy,CS300015,834,738,1.3531210850525806,-0.6278012085295765,-0.0019541198122294268,1.2234705405368234
target_a_next_quarter_yoy,CS300016,2710,2603,0.03430461699114315,-0.2545468835655219,0.005327851933308869,0.31328471976998495
target_a_next_quarter_yoy,CS300017,2318,2151,1.369703084836404,-0.6951457360588387,-0.050926864707226294,1.7700885569129006
target_a_next_quarter_yoy,CS300018,7651,7416,0.23263408082387166,-0.19299914893462577,0.016469944636890888,0.33767718168916594
target_a_next_quarter_yoy,CS300019,2153,1896,2.1061675988285837,-0.6498674914761772,0.0,1.7552884118504481
target_a_next_quarter_yoy,CS300020,2016,1778,0.8490041731894473,-0.5605170761028998,-0.06648815162071564,1.0243034948092071
target_a_next_quarter_yoy,CS300021,3501,3257,279.22619492561586,-0.48299233399993513,-0.07406795288971857,0.5158095018819302
target_a_next_quarter_yoy,CS300022,6922,6337,0.8103226763357662,-0.638743375527178,-0.041629790305967695,1.2722976961615404
target_a_next_quarter_yoy,CS300024,1752,1564,2.4622571715938193,-0.6165858945499203,-0.03578554875125528,1.3769160718237785
target_a_next_quarter_yoy,CS300025,408,365,0.3851554928056103,-0.648714992791825,-0.11663994951431367,1.3755151981375708
target_a_next_quarter_yoy,CS300026,204,158,0.28151159261028985,-0.5483828967918277,-0.044775361963192484,0.8450854562306885
